doc,label_mixtral,label_human
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_75,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_76,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_77,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_78,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_79,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_80,DANGER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_81,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_82,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_83,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_84,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_85,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_86,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_87,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_88,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_89,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_90,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_91,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_92,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_93,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_94,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_95,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_96,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_97,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_98,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_99,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_100,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_101,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_102,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_103,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_104,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_105,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_106,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_107,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_108,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_109,DANGER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_110,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_111,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_112,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_113,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_114,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_115,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_116,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_117,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_118,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_119,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_120,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_121,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_122,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_123,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_124,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_125,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_126,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_127,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_128,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_129,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_130,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_131,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_132,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_133,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_134,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_135,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_136,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_137,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_138,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_139,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_140,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_141,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_142,DANGER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_143,DANGER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_144,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_145,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_146,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_147,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_148,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_149,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_150,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_151,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_152,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_153,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_154,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_155,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_156,DANGER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_157,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_158,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_159,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_160,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_161,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_162,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_163,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_164,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_165,DANGER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_166,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_167,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_168,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_169,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_170,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_171,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_172,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_173,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_174,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_175,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_176,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_177,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_178,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_179,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_180,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_181,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_182,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_183,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_184,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_185,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_186,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_187,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_188,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_189,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_190,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_191,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_192,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_193,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_194,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_195,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_196,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_197,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_198,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_199,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_200,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_201,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_202,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_203,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_204,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_205,DANGER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_206,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_207,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_208,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_209,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_210,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_211,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_212,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_213,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_214,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_215,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_216,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_217,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_218,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_219,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_220,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_221,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_222,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_223,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_224,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_225,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_226,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_227,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_228,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_229,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_230,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_231,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_232,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_233,DANGER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_234,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_235,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_236,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_237,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_238,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_239,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_240,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_241,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_242,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_243,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_244,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_245,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_246,DANGER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_247,DANGER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_248,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_249,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_250,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_251,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_252,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_253,DANGER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_254,DANGER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_255,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_256,EXPLORATION,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_257,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_258,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_259,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_260,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_261,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_262,DANGER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_263,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_264,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_265,DANGER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_266,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_267,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_268,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_269,OTHER,
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_270,DANGER,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_0,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_1,OTHER,DANGER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_2,EXPLORATION,DANGER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_3,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_4,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_5,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_6,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_7,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_8,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_9,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_10,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_11,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_12,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_13,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_14,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_15,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_16,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_17,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_18,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_19,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_20,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_21,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_22,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_23,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_24,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_25,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_26,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_27,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_28,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_29,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_30,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_31,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_32,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_33,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_34,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_35,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_36,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_37,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_38,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_39,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_40,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_41,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_42,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_43,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_44,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_45,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_46,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_47,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_48,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_49,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_50,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_51,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_52,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_53,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_54,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_55,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_56,OTHER,DANGER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_57,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_58,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_59,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_60,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_61,DANGER,DANGER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_62,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_63,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_64,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_65,OTHER,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_66,OTHER,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_67,OTHER,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_68,OTHER,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_69,OTHER,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_70,OTHER,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_71,OTHER,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_72,OTHER,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_73,OTHER,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_74,OTHER,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_75,OTHER,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_76,OTHER,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_77,OTHER,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_78,OTHER,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_79,OTHER,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_80,OTHER,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_81,OTHER,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_82,OTHER,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_83,OTHER,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_84,OTHER,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_85,OTHER,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_86,OTHER,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_87,OTHER,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_88,OTHER,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_89,DANGER,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_90,OTHER,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_91,OTHER,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_92,OTHER,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_93,OTHER,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_94,OTHER,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_95,OTHER,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_96,OTHER,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_97,OTHER,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_98,OTHER,
