doc,label_mistral,label_human,label_mixtral
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_219,EXPLORATION,,OTHER
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_220,OTHER,,OTHER
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_221,OTHER,,OTHER
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_222,OTHER,,OTHER
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_223,EXPLORATION,,OTHER
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_224,OTHER,,OTHER
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_225,OTHER,,OTHER
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_226,OTHER,,OTHER
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_227,OTHER,,OTHER
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_228,EXPLORATION,,OTHER
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_229,OTHER,,OTHER
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_230,EXPLORATION,,OTHER
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_231,OTHER,,OTHER
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_232,OTHER,,DANGER
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_233,EXPLORATION,,DANGER
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_234,OTHER,,OTHER
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_235,OTHER,,OTHER
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_236,DANGER,,OTHER
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_237,OTHER,,OTHER
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_238,OTHER,,OTHER
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_239,OTHER,,OTHER
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_240,DANGER,,DANGER
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_241,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_0,OTHER,OTHER,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_1,EXPLORATION,OTHER,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_2,OTHER,OTHER,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_3,OTHER,DANGER,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_4,OTHER,OTHER,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_5,OTHER,OTHER,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_6,OTHER,OTHER,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_7,OTHER,OTHER,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_8,OTHER,OTHER,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_9,EXPLORATION,OTHER,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_10,EXPLORATION,OTHER,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_11,OTHER,OTHER,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_12,DANGER,OTHER,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_13,OTHER,OTHER,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_14,OTHER,OTHER,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_15,OTHER,OTHER,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_16,OTHER,OTHER,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_17,OTHER,OTHER,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_18,OTHER,OTHER,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_19,DANGER,OTHER,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_20,DANGER,DANGER,DANGER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_21,EXPLORATION,OTHER,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_22,EXPLORATION,OTHER,DANGER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_23,OTHER,OTHER,DANGER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_24,OTHER,OTHER,DANGER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_25,OTHER,DANGER,DANGER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_26,OTHER,DANGER,DANGER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_27,EXPLORATION,DANGER,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_28,OTHER,EXPLORATION,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_29,EXPLORATION,EXPLORATION,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_30,OTHER,EXPLORATION,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_31,EXPLORATION,OTHER,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_32,OTHER,OTHER,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_33,OTHER,OTHER,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_34,OTHER,OTHER,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_35,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_36,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_37,EXPLORATION,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_38,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_39,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_40,EXPLORATION,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_41,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_42,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_43,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_44,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_45,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_46,EXPLORATION,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_47,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_48,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_49,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_50,EXPLORATION,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_51,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_52,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_53,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_54,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_55,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_56,EXPLORATION,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_57,EXPLORATION,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_58,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_59,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_60,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_61,EXPLORATION,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_62,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_63,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_64,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_65,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_66,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_67,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_68,EXPLORATION,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_69,EXPLORATION,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_70,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_71,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_72,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_73,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_74,EXPLORATION,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_75,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_76,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_77,EXPLORATION,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_78,EXPLORATION,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_79,EXPLORATION,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_80,OTHER,,DANGER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_81,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_82,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_83,EXPLORATION,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_84,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_85,EXPLORATION,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_86,EXPLORATION,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_87,EXPLORATION,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_88,EXPLORATION,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_89,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_90,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_91,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_92,DANGER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_93,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_94,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_95,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_96,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_97,EXPLORATION,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_98,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_99,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_100,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_101,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_102,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_103,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_104,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_105,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_106,DANGER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_107,DANGER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_108,EXPLORATION,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_109,OTHER,,DANGER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_110,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_111,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_112,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_113,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_114,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_115,EXPLORATION,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_116,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_117,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_118,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_119,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_120,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_121,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_122,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_123,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_124,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_125,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_126,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_127,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_128,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_129,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_130,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_131,DANGER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_132,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_133,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_134,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_135,EXPLORATION,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_136,DANGER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_137,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_138,DANGER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_139,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_140,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_141,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_142,DANGER,,DANGER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_143,OTHER,,DANGER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_144,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_145,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_146,EXPLORATION,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_147,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_148,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_149,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_150,EXPLORATION,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_151,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_152,EXPLORATION,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_153,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_154,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_155,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_156,OTHER,,DANGER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_157,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_158,DANGER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_159,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_160,EXPLORATION,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_161,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_162,DANGER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_163,EXPLORATION,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_164,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_165,OTHER,,DANGER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_166,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_167,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_168,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_169,DANGER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_170,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_171,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_172,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_173,DANGER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_174,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_175,EXPLORATION,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_176,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_177,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_178,EXPLORATION,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_179,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_180,DANGER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_181,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_182,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_183,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_184,EXPLORATION,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_185,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_186,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_187,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_188,EXPLORATION,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_189,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_190,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_191,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_192,DANGER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_193,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_194,EXPLORATION,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_195,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_196,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_197,EXPLORATION,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_198,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_199,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_200,EXPLORATION,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_201,EXPLORATION,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_202,DANGER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_203,EXPLORATION,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_204,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_205,OTHER,,DANGER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_206,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_207,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_208,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_209,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_210,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_211,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_212,EXPLORATION,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_213,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_214,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_215,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_216,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_217,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_218,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_219,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_220,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_221,EXPLORATION,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_222,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_223,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_224,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_225,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_226,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_227,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_228,DANGER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_229,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_230,EXPLORATION,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_231,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_232,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_233,OTHER,,DANGER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_234,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_235,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_236,OTHER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_237,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_238,EXPLORATION,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_239,EXPLORATION,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_240,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_241,OTHER,,OTHER
