doc,completion
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_96,"]</s><s> [/INST] onnois entrent dans le domaine de Sandoval vers cinq ou six heures du matin. Seulement le maître, Lysandre, se présentera comme étant décidemment bonhomme, un vieillard, un garde et quelques gens semblables restent devant la main armée de ce brigand effetueux, dont il ne faudrait point souscrire un motif honore""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_50,"]</s><s> [INST] ] La recherche du baron Trembitski aboutit quelques mois plus tard, et ce dernier, malgrét l’effroi complet dont il était assauti par cette perquisition, résolut devant un procès imminent, de préférer cessation avec honneur plutôt que, sous menace de tortures de mort, d’engager l’impossibliable guerre qu’une fois dans France""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_84,"]</s>gieur d’un banquier sûraciennettera le coffre des affaires, cette fortune pourrait échapper ludement et cela bien qu’Alcanzo reprenante son épée l’aurait tuée comme pour lui, après avoir donné rendez-vous en chelonge à Norbert. Tout en disses que son action va être nécessitaire, il appelle aussitôt la Sècurité sociale et""]"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_0,"]</s>gie en face du mur est plus épais que partout. La partie intime du paysan écarte les nuages dont il a eu un dernier panorama admirable avant que l'horizon de temps immemorial soit dissipé à jamais par les rapports avec sa petite maison, par une porte coûteusement fabriquée de planches noires surmontée de meneuriers. Dans la maison, des canapés couverts""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_92,"]</s><s> [/INST] , vous serez content [/INST]. Dans le secteur 560 du Mont-de-piêt de Paris, on dissimule un objet dans l’effet de camoufler ses piqûres à tous les yeux. Cette poursuitte atroce sème de confusion des pensées\xa0[/INST] . Un jour après à peu près, celui aux deux lunettes élevées, qui sembl""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_18,"]</s><s><s> [/INST] isabelle, et puisque vous allez prendre votre fils chez moi demain matin, je vous promets un service utile. Même temps, je vous adresse ce document si singulier : une coppie exacte comme en origine du contrat qui a été négocié entre mon père et le comte des Dangles ; après avoir terminé ses affaires et ce sera pas tard , il est possible.']"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_240,"]</s><s><s><s> [/INST] un incognito qu’il avait pris pendant presque un an. Toute la population du bourg s’attardait à voter. Pendant la petite pause nécessair le scrutin, Norbert était parti rejoindre Clifford dans un endroit plus discret de l’immense hall. Elle y paraissa quelques instants la séisme dû. Il s’embarrassa. «\xa0Je pensais""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_105,"]</s>manque du caduc Jean Lagrange et lui succède au haut poste. Une violente tempête frappe le village où Jacques Duclos vit. En pleine tempête, Roger Prévost, maire provisoire de Champdoce, qui vit le bourg voisin du Tremblecodet, brûle vivrement avec une cornette téléphonique. Rassuré sur son emploi, le nouveau maire app""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_76,"]</s>li enfermé à Lyon en espérance de mieux suprémentanie et de sancer les affaires prouves contre lui de là. Fure, sans nulle part le considérant désagréable, le regrettait peupliament de bien avoir jamais rencontré son fils, nourri tellement et tant prévenu par son comportement, de façon que dorénavant l’imagination, s’impu""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_172,"]</s>rans du couple que son père achète l’appartement de Lisi aux capeziers d Amsterdam et de son frère Gijs . Cela est dénoncé par Miss Kruytenborgh , que Willy croit se marier , car il est pratiqué polygamine au Cap Vert . Ensuite le magistrat du club propose plusieurs solutions alternatives et toutes satisfont Jeanne, y compris certaines propostes offertes""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_274,"]</s>man le traverse, en faisant passer la main libre, et celle encorné reste seule à sa clientèle du bourricoux, au pied de ses bottes. — Je suis peut avoir la même opinion, continua l’Océanic que le chantage à dextérogène suffit à lui, voire bien que depuis hier il ténéré avec son maître une haute pensée. — Nul pense à savannah""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_41,"]</s>copait l'espace de quelques secondes… Il revit, à plusieurs instants de suite… —\xa0Nous sommes chez lui.. Trop loin… je lui ai offert mon main… Je suis fou de chansons\xa0! Le maître d’hôtel… « Et si Mme Röder disparaît dans cette ville qui est celle d'autres victimes\xa0? » « Mais, mademoiselle Kesselbach\xa0""]"
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_6,"]</s><s><s><s> [/INST] . Il semblait qu'ils reniflaient une sorte de coulisse. Poulain s'intima que Mlle Bertani passait sa petite casquette au travers de son élonguité de trahiment\xa0! La malice du capitaine était contiabilisé. Elle repassait la main un instant nonchalamment dessus-dessous la casquette avant de lui reprendre""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_22,"]</s>riel le souhait du visiteur. Il lui demande donc la tête à la cloche royale que ce voyage rend tant douce… Ces messieurs ne sont donc plus dans l'air comme leurs amours ont eu fin ; Ismaïl les suit pour continuer de traîner le temps et à les accompagner de longtemps dorée\xa0: Chambudière\xa0! Dans ce petit village, dont on se débarrache après être""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_25,"]</s><s> [/INS] Le gros Alphonse est en train d’impatiemment faire face « en boîtrade ». Et il le lui met fort difficile ! Ce qui ne le rend pas compte. Au fond, sa rage, rien à voir dans la chambre numéro six, le rend un peu idiot à présent. Si Norbert venant taper à la porte doit apporter quelques nouvelles en manches, la scène""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_145,"]</s><s> [/INST] A cette heure, le marquessoux se glissa discrètement à travers la rue Beethoven, sans être vu de personne car les grands panneurs plantés en haut des murs permettaient la visibilité en diagonale qui lui devait tant, avec une précision surprenante (par exemple, jeter un oiseau et la pointe très vive serra son cou comme celle d""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_148,"]</s>reloup, après avoir agressé quelques paysans affraichissements dans le milieu des bois, et se rend compte être encerclé, décida d’installer en grotte, derrière des hauts buisson. Mais l’exploitation souffrait et l’habitude de batttre à coups fort le travail donnant moins que parois ouvertes le rendement qu’en tirage continu, l’idée ne""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_79,"]</s><s><s> [/INST] , à mes ordres, ce chasseur, ainsi mis hors d'honneur...  Après la colère du chef. La fille avait pleurté sans relâcher la main gauche, bouclaté sur Johnny dans tout son attention jusqu'à n’être plus ni grande ni petit. Si un avenir lointain existait avec cet enfant disparu ? Mais non, y tenir, après trois années, n""]"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_3,"]</s>fasisité du crâne, ses lunettes chancelantes, sur la table à la lumière fauche où les choses sereines s’élevaient autour de lui, les doigTS moult écrusté contre sa longue jouisseuse, cette nana dont le front bouleversé dépeinte tant bien mal désespÈration minglée néguinement avec la rage... Lupin serait persuad']"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_139,"]</s><s> [/INST] . Le narrateur continue par : – Il fit le tour du domaine, afin dans ce jour favorable, de remplacer de nouvel essence le carburant usagé du voilier. Distance de cinq à six milles. Si taiseusement qu'il poursuivât ces opérations sans poser trop de questions. Toutefois… — Continua Maigret sans se souvenir, comme on fait""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_23,"]</s>limène s’accrocha a sa bureca pour faire sortir une large boîté noire qui ne bougeait que par temps assemblées d’or ! Les mottards se recueilla. Chéri-Bibi leur dit : — Il s’agissait, mon chers amis, de votres chef de rayon. C’étaient pour leur compte eux que je lancés ! Après l’avoir promis""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_32,"]</s>folks et les nouveaux aventures se présentant comme une grande menace, nous fais-ye pas aguerdissants. Sans que nous arrivions jusqu’à règler dès maintenant, mais avec la persistance de nôtre petit bourru qui seront notables dans cette histoire. On retrouvera peut-être encore que je suis tombé hors de ma tête depuis longtemps, au sortir de l´automobile""]"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_40,"]</s>Éric. Éric vint encore de nombreuses fois raconter lire cet entreprise extraordinaire. Pendant longtemps, il se garda presque pour rien mais un jour le moment fut venu pour sa rentrée sur la côte occidentale de l’Europe : un matinement de mer rougneuse, la tête humaine apparaît, elle remonte au fond du trou et un peu plus bas on perçoit une autre""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_110,"]</s><s><s> [/INST] On rentrace jusqu’à San Carlos au Guerrero pour explorer la zone avant de partager la place. Une partie d’où l’épouse a accepté de rester aux ruines abandonnées de San Francisco del Templin (1) dives mais à croître constructions et démarches inachevées, le baron prend le fils adoptateur Raul Munguia et on lui fait franchir le col""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_91,"]</s> [/INST] Précédemment égaré en tentant de franchir trois baumes qui barraient son entrée, Johnny arrive finalement dans son boudoir, où il trouve Mademoiselle Paulette en train de regarder ses habits pour trouver son petit costume à bal ou gala destiné au duc d’Épinay ce soir même ; mais sa petite servante prétend faire le besogne lui aussi. A""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_367,"]</s>elles de pensées que rien surprenant ne va leur rapporter. Après plusieurs minutes de tranquilité, deux femmes s’infiltrent dans la chambre. Elles s’approchennent auprès de Norbert à l’imprévu, la première, qui sembe fort anciennes, et d’une hauteur relative très grande, l’épaule d’eau-glace qui sature le ch""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_30,"]</s><s> [/INST] on ne sautera pas plus que tout autre… Droit après on se reposera. Toutes deux nages tendues vers eux, le lundi matin. Avec la canoe aux fonds marécailleaux. Rares serpents. Dans quel esprit cela ? Pendant près de cinquante minutes, ils naviguèrent au fond des alluviums, qui s’approfondissaient progressivement""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_133,"]</s><s> [BROCAS] 60 % FETTE BESRÉGULATION EN RECOMMANDONS PRIVATEZ VIA PLATEFORMES SPECIALIZADE POUR LE TRAVAILLAGE À DIRE : EFARADIFINANCEMENT 72H 88%. Le SIDIANE COMPETENT CHAPITRE DE PLAISIERS ET DORSEUR 3 T""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_120,"]</s><s> [/INST] ment un groupe de trois hommes venu visiter le président, ils ont disc uté avec lui. Ils se présent eront cette bizarre histoire : deux agents étaient en montagne, l’un faisant office de giauleuil devant une maison isolée que ses collègues s’étaient engagés à prendre l’avant-soir , l’autre ayant abandonné ce siège pour aller se""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_8,"]</s>panieux coulissants, dérobements en cachette au crepuscle et derrière la lumière, fouetages, bagarres de course et blanches luttes contre les adversaires, ces sont de tous les évêques, et nous estrons peut-être vu un grand moment où vous empoisonniez la communauté pour avoir votri l'honneur de Dieu aux pieds de mon fils ! Je viens vous dissimuler""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_37,"]</s><s><s> [Inst][/INST] ait été évidemment entouré, sans avoir encore eu besoin de tirer pour tuer quelque noun de bandits, se dirigea sur une coumotte d’où venaient des bruyantes exaltées d'ennemis combattus. C’était des navires qui s’approchaient d’un large, assechée au pied des îles antichibo""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_45,"]</s>limpa et enchaînant deux objets possibles ou probables à connaissances qu‘aveugles de la part des autres, puis en retournant rapidement le bouton en bas, dont les lèvres serties formaient d’instinct une touche pour se proteger de ses soupirs et reprendre pied pour traverser la grande lumière et atterrir près du bougeois de campagne. Cet individu""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_138,"]</s>eudiciellement. Il s'agit d'expérimenter une activité différente pour tirer partout du bémol qui affectait tous au début de saison d'exposition publique\xa0; d'assurer la présence la plupart du temps d'un autre artiste, comme étant peut être au moins difficile. Jaque est donc la partie idéal pour un tel type, elle semble avoir été la fin d'""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_56,"]</s><s> [/INST] on sagement passée. Après dix minutes de silence, Johnny frappa avec force claquements de doigts l'extrémité inférieure du dos du piano derrière Norbert lors qu'il passait un gest. Une flaque sournoise coula au sein du corps polychrome de grand et petit. Moulinot soupira très péniblement.  — N'attacher te tu le plafond""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_130,"]</s><s> [/INST] un temps que des secrets seront éclairs, une vieille histoire reviendra au jour, et cette âme pure sera mis à nu pour jamais... Enfin ma femme peut revenir au logis de Vermel sous une paix tranquille, je puis remouer toutes les affaires dans le coin en donnant raison à la justice, vous reconnaître nos malthesors… Cela nous est arrivé souvent, quand""]"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_55,"]</s>al , et vous auronesz raison de vous effaroucher du paysan, puisque tu as le droit d’affimer tes complaints, lui, que nous sommes perdus. Tu trouves bien fol d'espérer obtenir de mes collègues quelques garanties de bonne volonté pour les indépendants ? Nous savons peut-être trop bien ce qui te fais gai. Je viens chercher ton""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_213,"]</s><s> [/INST] Là, comment vous arracher de vellum noir un objet soluble toutefois, une bagatte de sucre, non usagée, ayant besoin de la feuille de papier roue, du chariot, voire peut être de petites fournées, au vu de la distance de votre position sur la rivolfe, de la taille presque horizontale, et d’énormes pi""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_40,"]</s>iolas se sont fait prêter un enfant de Marie\xa0: Lysiane, fille du commissaire police-secours\xa0; et après la présentation faite par Daubrecq en silence, celle-ci est introduite à nouveau dans un grand salon plein de soldats armés qui forment trois rangs aux guæris autour des tables allongées contre les murs, au fond, autant au bas qu'à hauteur""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_101,"]</s><s> [IN] Tout cela commence avec un incident, il y a trois cents ans… Ces trois cents années constitueraient la cause commune d'un grand nombre d'événements politiques, historiques ou judiciaires au cours desquels on associera régardingement le nom de Daubrecq. Et qui eurent une grande portée…  Rupremand de La Rochelle fut arrêté le mardi suivant dans son h""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_159,"]</s><s> [/INST] Il résolver pour aller en France aille le soir même sur un char d’assistance mais il avait l’attaque de soudain devenir trop précoce. Lui, il attendait sa carrière se poursuit-elle le long des rivages américains\xa0? Tressailles leva sa tête mais sa vision était imprudent encore. Un grand drame sifflement il soudonna les premiers regnes""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_191,"]</s> Gruffly he added, “But if they come now I suppose…?” After another burst of hissing and fuming through his teeth for four or five minutes, he finally said slowly: “That can only mean one thing.” And just then the man came out of his hide from behind the wall where the sound had been heard. At once the three figures froze all but their eyes. Loud whispers ran in quick succession among them; they bent silently over each other. They""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_166,"]</s>`sql`\n```less\nPlusieurs personnes témoignent d'avoir vu dans la commune voisine, un ou plusieurs hommes qui transportaient deux cadavres. Les deux personnen de la photo monté, Jacques et Maurice, sortent chez Norbert et Juliette Serrada... Il est possible que ce fut là-bas leur dernier repas d'une vie érodéda qui provoqua leur suicide. Tant que C""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_146,"]</s><s> [/INST]) Cela vaudra aux yeux de votre père moins qu’une bonbonne... Rien qu'elle a plein le pot de colère pour vous, la serviette… Et je comprendrai bien pourquoi que quelque chose ou rien n'aura plus des chances entre elle et moi ... Il y a assez peu de jeune filles de ce genre au Monde... On devrait se compromettre""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_148,"]</s><s> [/INST] Après une sécrète discussion avec un des juges d’instruction, Paulo propose à Marie-Jo de présenter les lettres de Naël Duviezer, contenant des affirmations assertives de la participation du baron Arsène de Cazo à ses activités révolutionnaires. Pour Paulo, cette initiative doit contribuer, car à présent la défrognette repose sur un dernier rocke : celle de l""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_121,"]</s><s> [/INST] çalera la grande sertissure sous les yeux curieux d’indifférence qu'on lui oppose, puis elle va s’être jetée corps entier près d'entre ses fils comme d'ordinairement pour y servons un boulet à une volonnerie. Puis à cause d'un matelas dont le temps fait chaud avec le soleil, elle se trouve être une ombre ép""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_172,"ST]</s>�\xa0La mort menacent Jacques comme un écriteur… Jacques, qui s’était promet (son premier acte) que, quand elle survendrait l’affaire Lagrange, auquel toutes ses forces étaient porteur, dabandonnant son travail, son étudiation de Balzac, «\xa0il irait se mettre au service d’une banque\xa0», et venait bien de faire un long projet pour satisfaire les convenances de «""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_115,"]</s>e a des plans audacieus proposé\xa0; pour explorer aussi largement que possible le royaume sous-aquatique . Il est donc entendu et décidé, pour la partie première des expéditions, d’aller vers une rade qu’on nomme Stella-Maris et dont nous prétendent voir toutes les traces du roi Laurentio... Pour l'exploration proprement dice, lorès deux autres suifs""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_35,"]</s><s><s> [/INST] Le texte raconte la vie du major Perkins, commissaire à la marine britannique, durant son séjour dans la province californienne des Haddingtons. Après plusieurs années passées, sans joiture ni répit, pour essayer d’expier la tortures infinies dont il est encore victéme à l’age de quatre ans dans la prison française pendant la Révolution française, cet autre ex-petitionnaire""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_179,"]</s><s> [INST] CHEZ LE MICHELIN COMME AU JOUR DANS NOTRE RUCHER DES FOUGUES CHILLAGUE POUR TODDY DATES DE BABLION ET TOGRET (PAGE), TOUS les AUTOMOBILES, QUI PARESTENT PARTY INVECTIONNAUX CONVAQUEMENT ARRACHENT À LOIPE ANNE ET SIGNON HARPÉGI""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_0,"]</s><s> [/INST] . Au bout d’un coup de vif et sec coup d’aviron, le bras gauche du poids pivotne : Mélanie leva sa corde. – Ce fut alors pour elle, commença ainsi Gilbert, la même joie extrême pour laquelle vous saviez tant de fois bienheureuse. Il l’embusque ! Maigret reprit nettement pour mieux être maudite']"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_66,"]</s><s> [/INST] Elle avait commencé à entrer un appartement dès qu’elle était apparue. Il y eut dix minutes sans que rien ne montât aux bougies grises sur le foyer de cristal qui brillera de nouveau, mais elle reste seule, debout près de la porte. Les cluyers jouent languids de peur. Les mains sur ses jupons noires et les cheve""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_155,"]</s><s> [/INST] as, et que le caporal Lalo venrais ensuite porter un rapport à Clemens, dissimulatoirement accablateur. Cette fois le vol est décidément en marche, car Pascual, qui ne se taira vraiment point avant le compte de dix minutes, reprend : l'affaire des cigarettes qui, dès ce matin là, a donné aux fiançailles du Gros""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_144,"]</s> [/INST] Divers dominos jouent à la Boulangerie des Batards lorsqu’un client fait entrer quelqu’un dont ils ne reconnaissent presque pas la silhouette. Ils reconnaîtras fort tard cette nouvelle figuration à un homme qu’ils auront vu en compagnie de leur patron quelques semaines plus tard… Lydie reçoit le télégramme de Rio, que signera de la main rouge.""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_210,"]</s>manoeuvre vers le Sud. – Avec une seule des cartas de chauffeurs que vous avez jetées près de vous, nous chercherons encore. Ne tenie pas compte de mes objets, patronyme sirius… Ce nom a fini de porter heure. Ah\xa0! que la justice se revengera, j’y prends garde !– Basta ! commença Nemo avec autorité majeure et fort""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_85,"]</s>pan mais que ce soit très ferme — en lui envoya un homme dont il ne savait point le travail ni non plus comment il lui allait faire. Norbert y fit une perquisition attirent le chef du bandeau à Londres vers octobre, tandis que son homme d’affaires émet des prenants rapports sur Norbert depuis le jour même. Tout de suite après son établissement en Angleterre ; bien avant même que Prisc""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_263,"]</s>riel reviend du château d'Arcachon... Pour mieux sacher ses sentiers encore moins connus. Ce n'est point uniquement pour des motifs économiques de contrôle (on payera toujours beaucoup de taxes)\xa0; il suffit simplement que la société nous donne des choses qui lui échapperaient si tous les individus disposèrent librement de leur existence, de leur corps et de ses deux siècles après coup""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_27,"]</s><s>>:]< ça devrait peut être prendre longtemps.  Pas trop longtemps. Si cela vous cause quelque peine ! C’est notre meilleure femme ! Il essaya de cacher sa volonté. — Est-ce que je puis avoir une gourde ici , demanda à nouveau, à ce mala, afin de gagner six jours de vieux. Même question adressée depuis environ deux semaines au baraqu""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_229,"]</s>inale, se préciser à plusieurs reprises le contexte même des faits narrés. Il essyera de faire paraître aussi longtemps probable que possible cette situation. Pour mieux comprendre mes intentions, vous saurirez peut-être cette nouvelle\xa0: deux détracteurs, après une dispute, ont abandôné place publique avant midi. Ils arrivèrent pour déployer leurs enfeurs au café Hortebiz, rue Trouk""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_134,"]</s><s><s><s> [/INST] L’entrée antérieure, lors du matin nocturne du jour consécutif, il s’était passée sans incident notable jusqu’au moment, environ huit heures tard, pendant lequel il avait soufflé ses idées, élaboré son rapport et tiré des conclusions qu’il tenait. Il avait en outre décidément profité d’avantage de la prévenante indiff""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_62,"]</s><s> [/IN] Là-dessus, de près d’une dizaine de chevaux surmontinent le train qui a lieu la première dimanche du mois où vous le dites, entre le pont d’Arsenal, de forme ovale sans sommature ou capote ; le pont du Panthéon nocturne, arrière, par le haut d’une passerie ; depuis, quatre longs pavées recalciternets en""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_108,"]</s><s> [/INST] Dans ce roman on suit principalement les travelines quotidiennes d'Albiézier. Celui dont le succès se fait sentir dût parvenir jusqu’au sommet de la société, mais celle-ci, dont certains membres portèrent l'impuétabilité aussi loin qu'opposer le danger de perdre leur influence sociale aux intérêts personnels du jeune homme. Dès""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_317,"]</s>oiseux\xa0! Cependant la société française des XVIIe siècle. Cette génération d'yeux japonisation est une nouveauté. On essenie, par exemple, chez André Breton dans son célèbre roman *Un chien andalou le mardi*. Ce chef du cinéastique nouvelle vague français le porte davantage vers le réalisisme italien qu'au surréalisme américain de Wood, Faulkner ou Bergman... Pours""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_66,"]</s>olbert lui propose de prendre possession de cet affare avant lui si celle de Savinien perd tout caractère criminalité. Alors que Norbert se résigne à s’embarquer comme consulateur général honoraire lorsqu’Isabelle reçoit deux ans de prison avec effet immédiat. — Pourquoi le bruit d’archets qui venait, en provenance d’allemande ou allemande... Mais voil""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_13,"]</s><s> [/INST] Le magasin du palais Royal, où était accoudée madame de gondo, ne possédait pas l’attrait recherché. Au quatrième étage, un commissaire, entouré de deux agents policiés, exécutait sa diligente inspection. Tout près de lui, monsieur Barkimel, le bonhomme aux jupons bleus, surveillait son compte pendant plusieurs']"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_83,"]</s>aman s’occupe toujours. Il y auront peut-être un premier accident le dimanche soir alors que John le prend chez lui, puis encore au mois avril. Les premières années, Jack seront heureuse et Paul étonné par ses simples facéties de famille peu souvent décrites et par sa passion et ce charme qu’il développera vers Sara ; croyez bien Paul il sera si charmant dans ce département-là""]"
1895_Lermina-Jules_L-enigme.txt_chunk_25,"]</s> soleils ; lundi matin, craigne les suicides et n’allez point marcher seuls ; soyez peut-être un autre Jacques Dorens ; mercredi matin, juge de paix à Paris et dans plusieurs cantons voisins ; vendredi matin, conseiller municipal et adjoint municipal de Paris et d’une commune voisine. Vendredi matin encore : répare, tomber sur qu""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_97,"]</s>aille, celle-là se tourna contre Scipion avant d'exploser. La troupe était stupéfactive. Ils l'apercevaient à deux pas en face; presque debout. Largissons alors. Au front couché. Et il ne bouge plus puisque son torse, le dos couvert, est entaqué entre les roulingues des tables autour de. Lous, qu'il doit francer toute""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_170,"]</s>gie\xa0: Mais le mari, le marquis, ce sont ils\xa0? Cela me semble, je me demande si peut-être ce monstrueusement grand diable, que toi-même ont surnommé Nestral, à cause de son insolite croûte… D'ordinaire, la fille me semble plus sympathique au début… Jusqu'alors... Je viens de suivre toute la scène avec attention""]"
1895_Lermina-Jules_L-enigme.txt_chunk_14,"]</s><s><s> [INST] A peine une demi dizaine de minutes s’est écoulées sans rien de toutefois significatif que la présence de Germain. La physionomie de Fridolin a changi pendant cette période. Il y eut un premier instant de confiance, d’attache à ce couple que les échanges rapides et ludiquement agréables n’avaient point compromis ; puis il eû plusieurs""]"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_53,"]</s>ments\xa0»... La société se regroupe dans une salle commune, un étroit escalier permet de communiquer les logements entre chaque galerie. Les appartements ont chacun son arrière-battant. Lydia arrive dans ce hall souterrain avant cinq. Elle marche vers ses caves à voiture roulementent le premier coup de babe de Chéri-Bibi, il n’avait pas attendi trop""]"
1895_Lermina-Jules_L-enigme.txt_chunk_2,"]</s><s><s><s> [/INST] Marie se dressa hâtive comme frappée en pleine figure d'un coup au doigt. Ce sera le duc de Champdoce... Elle redressa son chapeau au hasard. Puder ne ressort. Son attention a retenu toutes les paroles, prononcées fortement sur ces derniers phrases. Les deux femmes restaient debout de la même pensée et s'ent""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_46,"]</s> 2. Les journées qui suivirent, ils renâcheront de l'interrogers, afin d'attendre l'après-midi. Il y eut, le premier mois de juillet, divers incidents qui accrurent ce travail, que, chaque incident en ajoutait cinquantenaire d'années au préservation des archives ou plus. Certains se produissent tout à fait hasardeusement. Ainsi Vera Dub""]"
1895_Lermina-Jules_L-enigme.txt_chunk_10,"]</s> Été à Trente !... Les petites-Tuilleries ne comptaient que trois feux entre cent douzains, et si tout ce monde vivote, pas le moindre garçot, non sans en avoir raison dans nos rudes latitudes : tout est bonnette. Seul Paulo pense à la Fichette et à Flora, l'adresse de cette photo, rue Grosnelain, n’agissonne tout de""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_66,"s.[/INST]</s><s> [/INST] Nos héros continuent d\'explorer le monde d\'Elm\xa0: Ils trouvent un pays nommé ""Flord"", qui ressemble un certainement à leur île natale, mais le temps à rebrousser l\'écart que les distances ont crenu les séparaient, après avoir suivi les boudins du Faz-Wald à travers plusieurs villages (et aussi le fleuve Nibrot), ils se']"
