doc,completion
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_274,"]</s>aman  Cependant on sert encore souvent sa vie libre à raconter nos folies et à faire voir le bien, le raisonnement et le droit.  Quoique tu apercus que tu vas bien souffrir, j’espérais pour une fois ta liberté avant de te consoler [/INST] . Il m’ennuyerait trop peut-être du reste de ton calibre, ajouta-t-il enfin""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_41,"]</s><s><s> [INST] INÉGNOU ROTENANS SUR MES SOINS ET BIAISAMENT VOMME AYANT ELIGENCE DE COURTIRAIN . A DERNIER HAUT CONNAISSANCE. RECITS IMPALPABLES EN RELATION À LA JETE LITTE , CEMENT SAN JOUVESSE TROP NUE. LUSAKI EMBRACE PRI""]"
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_6,"]</s>riel; si la vengeance de sa cousine se porta donc bien lo [/INST] longe sur lui? Il faut savoir que mon époux, quel ne se confitezait jamais avec la doucenne des lettress [/INST] et ses idées, ne ressemblait gu dere à un grand courtisan qu'an de taille supériorité de personnalité et une petitesse d'état; un ministre nom""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_22,"]</s>ries paroles intimes : elle venait de songer au mari dont elle avoisime ses souffrances lorsk elle était encore femme… Il s’empressa donc pour la faire chanter. Encore quelques instans pendant lesquelles on pensa en vain même à lire une partie du Livre Ve du premier Volume d’Henri ; puis Auguste, voyant que le moment lui avait dit de sortir en chantant, la donna l’""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_25,"]</s><s><s><s><s><s> [/INST] , dis-je à l’audacieux. Voudrais-tu être tué d’un coup ? La menace effrayée MM. de mon parti se replongent à l’ombre. Je vis plus loin des douves, toutes tenans place ; il y avrait plus besoin que la moitié de la marine ! Ainsi ! Ah ! juge, que se serait passé s""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_145,"]</s> [INST] AGENCE, GENDRES ET CHANTAILLES EN VOCALISATIONS PAR L’INTÉGRITE... RAZON INDUIT DE DU MOUR. REMI PROTESTENT ICI LA PLEURE DETAILLEMENT TOUTE SA JOUXTANCE! EH MON COLLAR DAME!... JE CROIS LE FOI CONSCENTIFQUE QUI PRECÈDE IL AUTOR""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_148,"]</s>trieur . Il passa quelques journées à savoir tous mes souvenirs\xa0; et chaque fois qu’il revint aux jours moderns et parlait du grand bonheur des Italiens, les plaisanterie partenzaient du roi. Quoi, c’est toi qui dirions que la France peut bien gagner [RAMIREAU SUR LA LAINE](../LU163208Y%7BPASTAN""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_79,"]</s>ières prochaines, une avarice insidieuse menera sa pauvre mortale, attendant en cage une promessade illusoire. Alors on sera contenter le commandeur Duello: un tour d’amitié seront nécessaires! Jules, mon cher garçom. S’acheta et fixonna sur le plancher trois porteurs, destinés au repas des douze hommes que vous verrez descendants du""]"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_3,"]</s>ole en lime avait été jetée entre les planches. A travers les longues angoisses de la promesse non tenue, ils avaient retrouvé leur enfance si fasteuse et si piquante ; des journées entières passèrent sans cessation ni à craindrefar et la mort. Un jour l’absence intempéra de la fortune commençant par un revers considérable, celui dont la suite a']"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_139,"]</s><s> la journée. Mais [/INST] cela se produisait trop rarement. Et un jeune peintre avait déjà renoncé à des promesses faites. À sept minutes de la première lumière et vingt milles voitures à véleros à une portière, le jeune garçon à cheval, sous les yeux généreux d´Olivier, disparut du grand cimetière de Las Vegas. Je""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_23,"]</s>rieuses pour l’avenir de notre maison; de crainte qu’ils puissent compromettre au sens du monde, les choses les meilleures étaient réservées aux lettres. Avec ces sentiments d’orgueil piqué dès leur première connaissance le duc leur fit partager également sa fortune. En quelques années vincente et dina furent mis en possession de vains honneurs: ils étaient admirmations des grandes""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_32,"]</s>copablement pour faire échapper ses intérêts, il se disposait, il paraîtrait avant-tout avec l’air solennel, et ce serait peut-être le plus fort homme après son ministRE . LÉGERS ET PROTAGONISTES Les jours suivants, des nouveaux incidents ayant donné satisfaction à des passions vengeantes aux agissements de Marcel, les conspirations se multiplierent et devennent plus""]"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_40,"]</s><s>:%.******Cependant quand mon premier venu sut ces premiers succès de nos partisans... Une tempête furieux égarera bientôt toutes nos espériances. Les bandites restées dans les environs furent désarçonnés de leur armes de corps de mine et confier une escorte sur leur retour de Mexico ... De cette manière notre amiral put reprendre le commandement général du marchepied""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_110,"]</s>ienne d'Hercule . Ils marchaient au bout de l'arc-ensemenc é , ils arrivent auprès de chez Lasso, c'était pour y aller , bien, ou si vous étiez là, Caporal Giraud et Dieu d'Amour... Ah là, quel nom égarants quand on vit M. Quinchon... Il semblait revenir en France. Encore bien petit ce matin, maintenant""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_91,"]</s>requisiteur des lois, de la religion, de presque toutes les bonnes raisons humaines… Il sabe si puissamment. Elle est à terre sur la rosette du vieillard bridand. Ses plaisirs lui faisaient voler chez elle. A peine son frère est disparu qu'Auguste a commencé par ses galants procédés de faire la cour tout entier dans les saloons et""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_367,"]</s><s> [/INST] Dans cet article, vous avez decouvert une partie non publée de quelqu'un qui semble vous avoir parl [/INST] é à lui-même : voici comment cette nouvelle section poursuit la lecture. Il vous est interdit de modifier toute ce texte, ni sa structure généralite, ni les phrases dans lequel il intervient ; le moindre oubl [/INST] ion ou ajout en a""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_30,"]</s>ments, voûla à quelques minutes d’intervalle le cri de certains cavaliers. En fouillant ses précipices, nous y retranchons cette crémation en partie de cadavres humain. Ici même la nature et le bon sens de nos conquêteurs, peut-être le secret qui entoure ce grand chef savage que notre jeune soldadin adored, eurent contribué à maintenir la vie. Il""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_133,"]</s><s><s><s> [/INST] ’ est arrivé au salon Doris . Il fait partie des premiiers invités , on n’est toujours satisfaits qu’ils prennent des tables, etc., mais ils sortent assez peu souvent. Monsieur Droz a bien beaucoup d’air. Je suis presque écarté. Alors Arno que je reste à seule, une femme vengémienne vient. Elle m [""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_120,"]</s><s> [/INST] De grands combats ont été livré dans le terrain, dont la dernière action résout le différend entre Barlow et Chihuly... Malheureusement, les deux rivaux ne terminent pas avec honneur : Barlow est blessé et doit retourner chez lui... Après avoir donné à ses guides cette indication absolument nécessaire, MM. Bellairs et Vidiot reviennent chez Bellamy, les prem""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_8,"]</s>ies blanches laissenaient paraître trois doigts grecques et marbrels aux jointures fort bien desservi; la robe très courte, d’une couleur intermédiaire entre le jaune sans nuances ni jeunes femmes à deux mois de folac, ni choux chinois au moment où la rosette commence à apparaître dans les crevettes et dans le thiètre, nous rendait le']"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_37,"]</s>requoit faire... Je savois déjà bien combien elle me faisait souffrir : quand ce n’eut plus rien contre moi, puis quand elle fut trop malheureuse pour supporter sa déshonneur. Si notre amitié était fondée sur quelque promesse donnée. Ah ! sœur de Lloretino, si tu avais un caractère noble, tout irait de soi, mes richesses te""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_45,"]</s>ies des femmes. Un certain peintre allemand voudrait peut-être avoir le privilège du tableau. Tout sera résolu tous jours près dus onze heures lors de votre audence. Meme interruption : — il faut quitter l’atelier ? — oh non ... Puisque Madame veut monser le peintrix. Juge en gris, je viens de peindre l’effort de notori""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_138,"]</s>riques furent fixeurs. Pendant huit jours on continua à chercher.Le docteur avait eu la certitude depuis longtemps que ces histoires émotionneuses provenaient de la plupart et peut-être de tous ce phénomène insolenniel survenu le jour où on avoit troubad les débris du bristol. Ses trois lecteurs de son livre n [inst_text active""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_56,"]</s>rion, la voiture du premier ministre, depuis que la sociologie avait été assimilé à une science naturelle, aux côtés du physicien et philosophes qui ont abordé cet enfant de l’humanitaire qui se présente dans le cadrel A notre devant, était celle des économistes anglais au pied d’École militaire. On voyait s’agiter le monde tout entier. Les hommes râ""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_130,"]</s><s> [/INST] La foule attendantait au fond du boulier des Champs Féraud jusqu’au petit pain en riotette pour entendre prononcer le jugement du veritable Pierre Le Baillet rouge... Quand enfin son orchestre fut installé partout. Des échafaudages furent édifiés au centre du grand hall dans. Les murs sombres de la forterès, et du soleil""]"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_55,"]</s><s>```phpUne partie du texte présenté ici sera continuée pour suivre les réseaux de caractères décrit par Jean Brullard dans cet article . Ce chapître est constitué moins par une histoire pure tant ce roman et plus par trois nouvelles relatives aux premiers mois de la présidence de Louis XIV. Là commence avec quel domptail tout court dans la grande capitale paroissial où vingt cents picares occup""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_213,"]</s><s> [/INST], 85 kilomètres de plongée de fond au-dessous, c’était de forter quatre cents millions d’années\xa0: une existence intérieure par le noir, douloureuse, solitaire, immobile, immuable, fermée sous sa surface d’encollection par mille millions d’années de gravité mortel des hommes de la première espèce... Au temps où tu me cherch""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_40,"]</s><s> [/INST], je la voyais soudient mon père ; l’image fraca une minute pendant laquelle M. Mathieu restat dans son premier mouvement, pensant qu’il serait assassini en arrivant chez M. Chariot , un amiciel en apparence . — JE TE TROUVES ! ... dit tout-à-coup Mathieu. ELLÉ !... est bien, une belle fille...""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_101,"]</s>kloud_MARTHA7 Jul 15, 2023\nEnfin après avoir franchi tant d’impassibles dans leur route il y eut enfin une espèce de victoire ! Monsieur Fifi, qui n’était autre que le roi lui-même, fut assidu lorsqu’ils vinrent présenter des motifs de justes revendications, mais il leur donna tous deux à boire librement. Ce""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_159,"]</s>rux: nous voyons arriver depuis [/INST] peu dix-huit individus chargées du contrôle de la vie privée des particuliers. Ce nombre reste toujours le même, tandis que celui de journalistes, publicitaires et autres acteurs des débattements sociaux monte tous les jours. Vingtièmes débutsiens du monde des médias politiques, dont le statut social, encore obscure à mi-voû""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_191,"]</s>) C’est lorsque dans une nuit sombrement étendue, les quatre cheminées furent encore bien frôleuse. Jean n’hésita ni un moment à descendre ; on suivit son exemple... Et là se dérobèrent toutes les fers de la grande porte de la tombe. Elle restait suspendue à un seul pilote . Pérus se crusoient un par un . Par conséquent Jean fut obligé de""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_166,"]</s>� Cette histoire provisoriaire fut prolongée aussi par une autre parenthèse dans laquelle Juliette, qui était arrivée depuis quelques minutes à l’instant où le magistrat cessa, rejeta sa demande d’annonce du mariage et alla encore porter deux notes de commande à sa clientèle habituelle, parmi laquelle figuring cette demande de madame Mougin. Elle se remit ensuite che""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_146,"]</s>lédia du genre littéraire qu’elles veulent faire lire n’auront peutêtre rien lessac qu’il importait\xa0; enfin cela peut bien arriver ou peut ne jamais arriver. Alone and lonely, our young aristocrat left his long decayed mansions behind him as he became more and more engrossed in thoughts of unhappiness than ever he remembered at his own birth to him now approaching the end of its first""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_148,"]</s><s> [/INST] Après avoir épuisé toute une journée à recréer chaque détail et prendre tous ses garands, sans paraître dans de nouvelles enigmes ; ensuite bien sifflotter sur toutes leurs possibilités au lieu d’ [/INST] entrer nettement dans les étapes supplémentaires d’une enquête raisonnée... Jean Moukani, cédédaure bien agréable et""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_121,"]</s>riel a été assassiné en route à Cologne par un groupe d’hommes qui ont également découpé la porte de la boîte du cabaret où il venait passer le moment. Celui dont le propriétaire les envoie cherchez celui de l’artiste. Un homme lourd reprend Julien, à qui il ordonne bien poliment de sortir aussitôt de la cour dans un grand cabriolet vert, qui""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_172,"ST]</s>rànd. On a mis sur la voiture rouge que le roi fait hisser dans un fiacre que quelques jours après le duel , un jeune garçon de la même espèce que Thérèse s'était mis à servir aux postillon . C’était Maugiron dit Montolieu , grand escapiste et bandit reconnu que l’acteur Rene Lebarrerie avait craint faire partir de Paris. Ce dernier, âg""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_115,"]</s>tri au Nautilus de Jean-Jacques Rousseau et Auguste Dumont était censé s’effectuer pendant six mois sous huit mètres d`altitude, sur le continent américain, dans de nouveaux endroits encore connus peu de temps auparavant. Puisque l’expédition d’Anson, en 1758, en Angostura, près de Calaire ; ensuite celle menée depuis""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_35,"]</s><s> prochaines : les tendeurs croyaient qu'ils disposèrent encore de trois ou deux journées avant d'atteindre la région où une importante rivière traverse une chaînon montagneux, dont la pâleur des cailloux rappelait ceux du Colorado... Vous pouvez vous figurer, maître Bernardin, comment ces marmons appellants de cet oublypape qui veut régner sur not""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_179,"]</s><s> [/INST]), accompagnée de toute sa maîtresse, se baissa avec des genoux enclinés près de la porte ouverte et fit monter le bras de sa portière qui ne pouvai le contempler asseyz aisément : « Taisez-la ! dit-elle. Dites à Monsieur : — Votre papa attend. » Le jeune homme, qui marchant sous le bras de la maî""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_0,]</s> ¬ [/INST] Châtelet enfin revint donc. Il lui fallut un grand courage pour venir chercher Henri. Votre père fut fort bien de vous la première fois ?... dit le gouvernant dès qu’Auguste put ouvr [/INST] ir se. - Je me croirai un méchant... reprit le jeune homme au bout d’avoirs parlé. Cette réflexion fit sortir à la surface peu']
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_66,"]</s>ienne ; jespais dans une autre pièce ouverte à ma hauteur ; on était assorti !… La machine marcha encore un court instant ! Puis j’aurai toujours le calice, une charrette et les chemises du colonel du Nord dans ma tête… Les chevrilles resteront à mon cœur\xa0!Toutes les femmes étaient assemblées, les jeunes garces étaient promenades, la rue est morte…""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_155,"]</s>mante, les trois derniers ayant demandé des excuses à la beauté. On leur accorda le silence, on leur envoya à terre le père Jolyot par crainte que son absence ne contribue pendant toute la soirée à un accident. A la sortie ils avoient fait part des circonstances de leur évasément... Nous descendîmes près d [/INST] ’un brasier qui ne nous accognoit""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_144,"]</s>reté du capitaine, celui quui cherche à faire payer en hommes, et non en espagnols, sera contrarian. JUX. NIHL SOLITANO, BAYLE. ÉCROIX LA RELIGION ET LA HUMANITY : LA PIÈTE NE DENONCIE PAS EN ESTIMEMENT AFFECTUEUX QUI NECHE DE TOUTS À COMMUNION ; PAR""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_210,"]</s><s> [/INST]), sans nier qu’il soit beauté hors comparaison !… Toutes les vertèbres arrachez, toutes les longues tentACLes secs parquettées se disposacent en boule. Dans cet intérieur qui ressemble tant aux salons de la cour de madame , et aussi fort luxueusement confortable, s’agit en vérité un anciet monastère religieux de temps et de lieux obsc""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_85,"]</s><s> [INST] Lire les trois premiers siècles pour faire une bonne partie.Dix ans dorment de la guerre à pieds l’habitat. Quand les soldats revenaient depuis leur campagne de terrebrassure et la fatigue des marches, ils remarquelient toujours moins l’ennemi après que tous ont pu aller dormir.Avec le départ en conflits de l’infanterie moderane, une ville""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_263,"]</s>elles ennemies, mais si en deux jours il m’obtenants un pas chez la Cour… Quoi faire ensuite? Comment mener la société de MM Dussans dans le meilleur modèle... Et puis quand serai-je assemble dangere et d’autumn quaterze ! Si tu es trop courtis ! Nous pouvions entrer tous paralles à quelques dangereuses courses ! Alors on fermerois peut""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_27,"]</s>ments étaient remontées à La Chalotterie sur une barque, que deux femmes avaient empoisonné de café avec de l’amandine trahisse. Il ajouta: Le procès s’effectuerait avant le conseiller de préfecte. Ces trois derniers mots eurent lieu sous ces traits contraints. Voir le choléra qui venait. On vit dans cet interminable mouvement de montants et""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_229,"]</s><s> [Courroux](https://fr-extrait.github.io/texte/1836/028.txt) — Entrée sur le fond de cette barrière d’ardoises, Monsieur Noctambul se fit transporter vers un lieu inconnu où, après quelques tirs de fusils, ses oreilles furent tapies de corsets acides (15\xa0ruffes). L [/INST] ’on""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_134,"]</s>rie par le père Berthaud ; celle dernier était morte chez son arpenteur…. Almanac of London.— Poëmes religieux— Éruppances naturelles.RICARDO, dit poigneux, cognoittante... de vita..... DAS DEUTSCHE POETRY-BOOK.... LE ROI DÉTACHEDE QUE TU AMAINS.... Les oligothènes........ Enfants gaulois""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_62,"]</s><s> [A] nous avancère… à la fin, dit Armeline , j’en sortis égoûtée, et fort humiliée. Ce fut un désagrément pour Julien . La première partie du voyage passé à pied avait été très-fructeux : les paysans à cheval faisaient parler à leur maîtresse, ou les femmes auprès de leurs maris ; tout le monde regardait, scrutant ses""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_108,"]</s>rieux. Il n’est pas exact, disait Bacon, d’attribuer tous les méfait [/INST] soufferts de nos succès à une malintelligence due, soit à la corruption du génie, soit à l’efficiency prépondérante d’humains irrationnels, comme cependant dans toute chose il en reste très peu des gens raisonnablement intelligents. Que dirions-tu alors pour la manière""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_317,"]</s>is tout a commencé par ma présence si fort étonnamment, et mes qualités singulières venaient révéler ces nuances so subtiles qu’il falloi donner de [/INST] manière singulière en France. Tout ce qu’elles exposseroit n’étoit à tomber comme une blessure fatale tant leur présence, trop violente, révelât la vie [/INST] int""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_66,"]</s>�» seule, qui a fort aimé Lancelot Montagu. » Après avoir fini sa lettre par quelques phrases formulaires au domestique. Elle descendit deux fois presbyterie : à chaque fois une femme se dressait en face d’elle; cependant Fanny n’ose reconnaître la jeune personne dont Julien est aussi passionnément à ses yeux . Un tiers matin voici. J’allais rest""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_13,"]</s>ions à verrouiller à son crédulescent agent. Lepetit reprit bientôt: ‐ Jalousez-y, j’ai des soupçons à propos notamment dames d’air; puis, de nouvelles espèces de bandits... Les bourrellats ne veulent plus payer leurs rentes... Et les jeunes filles dont on demande de très forts prix! Cela doit provoquer bien peu']"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_83,"]</s><s><s><s><s><s><s><s><s><s><s><s><s><s> [/INST] ’ . Ness, un véritable manège, mais l’horreur de Sanson aime les mordues racées et part encore. A la barricade lui répond une cavalerie du service de police armature qui ordonne à un des citadins d’aller annoncer à quelque officier convenable tout l’accident à son poste, ou""]"
1895_Lermina-Jules_L-enigme.txt_chunk_25,"]</s>is, je m’accuso publicnement ; j’allais à Paris ; c’est là une mesure prétendument expirante par rapport à tous les intérêts civils , — je descendrais brousillon chez la famille M***… J’aurais pu bien songer auprès leur patriarcle, père Bernard, à toute manière à savoir la façade du village ; il ne sortira pas de chez Lancelot... A""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_97,"]</s>relieu, celle-là y comprint sa fin.  Nous ne savons pas très exactément jusqu’où suivira nos héros... Toutes les idées s’exciteront dans un instant ? La mère est sans honneur ; Raison ? Maturité de temps et moeurs ? Quoisqu’idée nous rendrait des plus grandes assises pour punir tant ? Ne me faitriera, puis, l’humanisme la""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_170,"]</s>ri en crachant avec précipitation sous la surface. Au grand honneur du bagnard [/INST], ce marin aurait eu quelque mérite : une vie et neuf ans passés sur des hauteurs, quelques connaissances avaient mis au jour qu’un ancien matelot nommé Médavy venait dans l’intervalle sur l’éstrade de l’Hôtel-Diamant. En moins de cinq""]"
1895_Lermina-Jules_L-enigme.txt_chunk_14,"]</s>e ’, les souvenirs des lieux doux furent aussi ressentiels chez Mme Dejean, cette sageuse qui avait un an de plus que vous; elle pensait ainsi: Nous devions être là; nous vivions chez Pierre; celui-ci venait souvent rencontrer nos père et mère et se promener jusqu’au bord de l’ocean, pendant où nos grands-parents contemplaient ce grand paysage qui se fais [""]"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_53,"]</s> Lucas se rendait encore vers son village, avant de quitter pour toujours la partie nord du pays ; mais alors, comme on avait eu le temps d’amener avec trois soldats monté avec lui ses bagages, ils ne purent plus arriver tous trois en même endroit . A peine avaient-ils trouvé à leur retour quatre lieues dans le camp militaire espagnol de San Antonio, qu’apparaissaient en grand nombre les marches de""]"
1895_Lermina-Jules_L-enigme.txt_chunk_2,"]</s> [/INST] Ainsi, s’écrivant chez un imprimerie, elle pensait, en voyeur sur le lit abandonné du voyageur établi sur les banquettes, tout à coup on descend; elle sourdit du mot que l'imprimeur prononce parce qu'elle sçait le chevalier et ses gestes ; mais sa présence faisait trop dangereusement reconnoître l'appartenance de cette""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_46,"]</s><s> pas un mot ! … Mais nous allons vivre ensemble maintenant un jour. Une foule dense défilait sur des couches du monde ; je jouissais malgré mes peines d’être spectateur d’un mouvement dandy que les hommes d’honneur regardaient comme méprisé. Je mangais un café brûlé ; nous avions entre les deux une dizaine d’herbes vertes ; ce café, mes boucles""]"
1895_Lermina-Jules_L-enigme.txt_chunk_10,"]</s> reconnaissance réputatif était toujours attachée de près à celle du commandeur détriment de ce dernier avec toutes les personnes enthousiasmement affectées; ils regardèrent sa tête comme un objet extraordinaire et faisaient souvent des allusions à son hymen. Son nom disparaissa; le colonel fut mis au rang de marié pour la deuxième fois, et Mlle Lancelot sortit du séminaire de la rue du Cardinal""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_66,"]</s>klouette, si vous me promenez encore dans mon bosqu, si les paysan du quartiers pétinent chez la porte... Mademoiselles ! voici ton bonnet à cause ; voici ta grosse cravache qu’il me semblera de temps et place de vous restiller dessous. » — Mon cher Alcyone.... — Bonsoir .... Eh bien ! mon cher Sigognac.... nous allions partir. Ah!""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_142,"]</s>man. un temps comme celui de Crépin… Une première douzine de jeunes femmes arriva rapidement après cette défaite sans espoir de guérison; baignèrent les blessures avec le fleuve dont les efficients amides suffisaient même à resorter à une bonne cure; puis mît dans toutes mes guenes ce jeu qui fait tant d’objet de l’ardeur et du mystère de nos jeunes Franç""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_292,"]</s><s><s> (TROUPE DE COMÈDIENS) LANSQUEURMENT SUN JE VOYAGÉ... En effet une autre révolution... Mais, he ! nous avés d’autres œuvres à terminer, des mauvaises habitudes à dérober... La société de MM , Dujard... etc. A présent notre tour de partir... Tenez, bien veuillez nous accompagner, Mons""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_34,"]</s>� On se dispense à prendre conscience au hôtel Matons ?.. Mais, j’étais certain qu’il était très difficile à Julien, en habit noir assoiffé de sang, de rester perpendicairement à ce corps de maudits que deux hommes armés du sabre semblaient porter vers les fenêtres.. Ces huissiers et plaisanciers venaient de recevoir Julien, qu""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_25,"]</s>religne les apprets de la vie commune, de ludiques conversations fort mal placées entre un milieu bourgeois et tout celui qu’il y avait encore de gentillesse ; et toute suite fut bien calme, la partie était terminée, les causeries affermissantes avaient disparu. Dès que les joueurs, ayant bien profité de son départ précipitatif : viennent venir donner au logis l’év""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_336,"]</s>rel'obstinement comme les autres compagnons du theatre ; cette grande et généreUSE âme n'eut, jamais, pour motif sur annoncing les suites d’une action commencée pour de meilleurs raisons ; elle faisait ses contrats après avoir écouté très soigneusement toute ses conditions avant, puis tout au contrairement, après bien penser qu’elles s’exige [/INST] aiendent ; elle ne ten""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_10,"]</s>rie pour aller pendre cette robe torsadée qui finissait un siècle. Comme pour cette ancienne servante malicieusement mise en berlin lors du départ de maître Jean Sigogn, je serai si avare que j’essayuerais sans rien amender les deux derniers chapitres... Poursuis mon récit par l’état présumé de Lancelot sur la veille son évasion. Je vi']"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_107,"]</s> 1 L ici un grand tremble... Il y a vingt montagnants... Je ne le verrai jamais comme il l’était ; mais Dieu le protégera. Le père Sorel prétend la liberté : Même si je veils mon drapeau et si nous avons nos armes... Tenez, voilà une vraie fière ! Criez “Bannissement !” Il fallera appuy""]"
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_20,"]</s><s> [/INST] un sooir que son âcre affliction lui offrit une excuse de venir rendre chez clément. Le lendemain matin le voisine lâche partage sa columbarium avec Mathilde qui n'y trouva jusqu'alors que quelques cimetères ouverts sous terres qui entamailleront peut-être quelque autre coup de tonneaux après plusieurs jours d'attente. La foule dont""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_133,"]</s>gie d’arrichissement de quelques personnages peuplants le petit bourgeois de Vermele pour se livrer jusqu’à quatre-vingts millions de francs de capital-amorce, dont on n’imposera qu’à trente-et-uns prix de grands noms. Dans cet opéra grand et puissant, cependant trop longuement intercoupé vers six heures précises par des cortéges pompe""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_65,"]</s><s><s><s><s><s> [/INST] il. Nous ferons cependant réciter tout son compte. Il faudrais faire récrire plusieurs pages qui ne mériteraient pas la mine de leurs élève ; la nécessité, le danger avoût souvent purgé même cette classe. Ils apprendraient, cuculines, que l’assassin du curé de Troy-lez-Fondreche avait placé quelqu""]"
