doc,label
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_358,ef{OTHER}
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_349,[OTHER]: The
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_108,ot; [OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_103,ef{OTHER}
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_91," Otther

The"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_58,OTHER. This scene
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_81,ing [EXPLOR
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_65,DANGER\*
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_21,"[OTHER]
"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_136,TEXTE| OTHER
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_235,ot; Other as the
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_217,OTHER[/	
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_17,"ot; OTHER
This"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_72, DANGER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_109,"ot; OTHER
The"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_1,"[OTHER]
"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_135,[OTHER] :
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_174,"ot;OTHER
"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_175,"ot; OTHER
The"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_158,OTHER[] The scene
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_34,": OTHER

The"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_362,"OTHER

The"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_308,[OTHER] The
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_146,[OTHER]: The
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_229,[OTHER] The
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_193,: [EXPLOR
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_126,"OTHER

The"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_340,"OTHER

The"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_300,DANGER\.
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_113,"[OTHER]
"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_165,p> [DAN
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_145,"[OTHER]
"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_114,[OTHER] The
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_217,ef{OTHER}
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_139,[OTHER] The
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_67,OTHER. The scene
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_125,"[OTHER]
"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_52,"OTHER

The"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_34,otHER>
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_275,"[OTHER]
"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_46,"ot; OTHER
This"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_16,[OTHER] The
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_6,OTHER[]/g
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_11,"OTHER

The"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_38,"OTHER\]

"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_67,[EXPLORATION
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_38,ot; This scene is
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_142,"
 [DANGER"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_200,"t; OTHER

"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_138,[OTHER] The
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_171,"OTHER[/
"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_99,[EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_99,ef{EXPLOR
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_24,"ot; OTHER

"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_75,ef{EXPLOR
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_54,"[OTHER]
"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_12,"ot; OTHER

"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_140,DANGER> The
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_30,"ot; OTHER
This"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_338,OP scene is [EX
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_64,"ot; OTHER
This"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_73,ot; [OTHER
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_230,ot; The scene describes
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_135,"OTHER

This"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_109,"ot> OTHER
This"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_11,ussit à s
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_32,"ot; OTHER
The"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_190,ot; [OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_146,ot; The scene can
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_88,"[OTHER}
"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_57,[OTHER] The
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_298,": OTHER

The"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_102,[OTHER] The
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_93,"[OTHER]
"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_95,[OTHER] The
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_82,ot; Based on the
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_35,olivia's morning
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_145,"[OTHER]
"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_217,[EXPLORATION
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_8,ol [EXPLOR
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_141,[OTHER] as
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_0,"ot; OTHER

"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_103,[ OTHER] The scene
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_74,[OTHER] as
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_63,"ot; OTHER
The"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_3,[EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_18,OTHER[/The
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_192,"{OTHER}
"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_150,[OTHER]: The
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_190,[OTHER]: The
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_18,otHER[/	
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_100,DANGER\*\
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_160,"ot; OTHER
The"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_119,OTHER. This scene
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_113,ot; [OTHER
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_365,ef{OTHER}
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_169,"ot; OTHER

"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_111,ot; EXPLOR
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_106,ef{DANGER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_31,"OTHER

The"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_291,d scene is [OT
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_23,"ot; OTHER
This"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_113,"ot; OTHER
User"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_19,"ussentially, the scene"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_67,"ot; OTHER
This"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_160,ot; [OTHER
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_258,[OTHER] The
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_32,: [OTHER]
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_157,DANGER> The
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_341,": OTHER

The"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_152,"OTHER, the scene"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_110,p> [OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_118,ef{OTHER}
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_45,[EXPLORATION
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_30,OTHER[/rief
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_120,: [OTHER]
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_60,"[OTHER]
"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_52,p> [OTHER
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_67,"OTHER

The"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_139,OTHER[/OT
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_102,"ot; OTHER
The"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_44," Ottch Other 
"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_239,[OTHER] The
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_98,"[OTHER]
"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_102,"ot; OTHER
This"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_1,: [OTHER]
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_63, close analysis of the
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_112,RARIGATION].
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_82,"[OTHER]
"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_6,[EXPLORATION
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_208,[OTHER] 
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_15,"ot; OTHER
The"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_73,OTHER[](The
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_179, [EXPLORATION
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_93,[ OTHER] The scene
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_70,"ot; OTHER

"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_70,ot;OTHER	
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_166,"ot; OTHER
This"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_183,: [OTHER]
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_267,[OTHER] The
1895_Lermina-Jules_L-enigme.txt_chunk_26,OTHER[](This
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_11,TAG{OTHER}
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_104," OttHER 

"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_32,[OTHER]: The
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_307,[OTHER] The
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_139,"OTHER[/
"
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_39,"{OTHER}
"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_355,OTHER. The scene
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_34,: [OTHER]
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_117,": OTHER
This scene"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_12,: [DANGER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_164,"ot; OTHER
This"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_150,[OTHER] :
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_93,ot;OLIVI
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_186,": OTHER

This"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_149,"[OTHER]
"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_236,"[OTHER]
"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_20,OTHER[/	
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_81,"OTHER
This scene"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_254,DANGER> The
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_152,[OTHER]: The
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_84,"ot; Other
This"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_11,"ot; OTHER
This"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_32,"ot; OTHER
 This"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_78,"[OTHER]
"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_55,ef{OTHER}
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_8,ef{OTHER}
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_185,"ot;OTHER
"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_99,DANGER> The
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_244,[OTHER] The
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_112,t: [OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_52,OTHER[/The
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_104,USER: [OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_181,p> [OTHER
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_57,"ot; OTHER

"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_80,"ot; OTHER
This"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_95,[OTHER] The
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_62,OTHER\] This scene
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_162,[EXPLORATION
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_84,DANGER> The
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_76,ef{OTHER}
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_71,[EXPLORATION
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_278,[OTHER] The
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_76,ef{OTHER}
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_69,"ot; OTHER
The"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_312,"OTHER\\
The"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_168,DANGER>
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_309,[OTHER]: The
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_120, DANGER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_182,EXPLORATION]
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_64,ausset de sa fortune
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_72,t: [EXPL
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_116,ausre [OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_129,"[OTHER]
"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_40,ing for the scene would
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_129,OTHER. The scene
1895_Lermina-Jules_L-enigme.txt_chunk_9,ing [EXPLOR
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_47," [OTHER}
"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_263,[OTHER] The
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_13,"otHER\]
This"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_122," Other 

The"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_59,"ot;OTHER
"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_42,[OTHER] The
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_79,[OTHER] The
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_75,[EXPLORATION
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_175,"{OTHER}
"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_141,"OTHER

The"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_5,"[OTHER}
"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_193,"OTHER

The"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_89,[EXPLORATION
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_240,"OTHER[/
"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_5,ef{OTHER}
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_46,"[OTHER]
"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_55,"ot; OTHER

"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_55,[OTHER] as
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_268,T[EXPLOR
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_89,w: [OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_39,"[OTHER]
"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_186,[EXPLORATION
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_160,[ OTHER] The scene
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_77,ef{OTHER}
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_72,"ot; OTHER
The"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_51,"ot; OTHER
This"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_168,[OTHER]: The
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_123,"ot; OTHER
The"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_105,[OTHER] The
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_29,ot; This scene does
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_49,"otHER[]

"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_47, DANGER
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_107,"[OTHER]
"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_60,ot; this scene does
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_157,RARING [OT
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_49,DANGER> The
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_139,[EXPLORATION
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_15, {EXPLORATION
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_30,"ot; OTHER
This"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_62,[OTHER] :
1895_Lermina-Jules_L-enigme.txt_chunk_20,"R> OTHER

"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_29,"OTHER\]

"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_103,"OTHER

The"
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_54,ot; the scene does
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_25,"[OTHER]
"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_257,"ot; OTHER

"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_126," DANGER
\\"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_97,p> [EXPL
1895_Lermina-Jules_L-enigme.txt_chunk_0,"[OTHER]
"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_287,[EXPLORATION
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_85,"ot; OTHER
This"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_246,"ot; OTHER

"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_56,p{0cm}{
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_81,[EXPLORATION
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_9,p> [OTHER
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_211,"p>
[OT"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_57,"ot; OTHER

"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_216,"[OTHER]
"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_85,[OTHER] The
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_44,"[OTHER]
"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_118,"ot; OTHER
This"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_43,"[OTHER]
"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_116,[EXPLORATION
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_58,OTHER. The scene
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_104,"ot; OTHER
This"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_7,"OTHER

The"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_178,OTHER. This scene
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_267,ef{OTHER}
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_167,"ot; OTHER
This"
1895_Lermina-Jules_L-enigme.txt_chunk_23,"[OTHER]
"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_73,ot; The scene can
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_50," Ott, [OTHER"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_193,OTHER[/ 
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_139,ef{OTHER}
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_352,[DANGER]
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_41,"OTHER
This scene"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_112,"OTHER

The"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_215,"R> OTHER

"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_290,[OTHER]: The
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_201,"ot;OTHER
"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_13,"ot;OTHER
"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_125,"ot;OTHER
"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_310, DANGER
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_82,[OTHER] The
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_324,"ot; OTHER
This"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_9,ol [EXPLOR
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_109, DANGER
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_10,ot; this scene does
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_83,"ol> OTHER

"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_71,[OTHER] The
